@relation FeatureVectors

@attribute sourceLine numeric
@attribute uniOPERATORCount numeric
@attribute uniOperandCount numeric
@attribute totalOPERATORCount numeric
@attribute totalOperandCount numeric
@attribute totalMethodInvocCount numeric
@attribute libraryMethodInvocCount numeric
@attribute localMethodInvocCount numeric
@attribute otherMethodInvocCount numeric
@attribute totalParameterCount numeric
@attribute isLocalClone numeric
@attribute simFileName numeric
@attribute simMaskedFileName numeric
@attribute simMethodName numeric
@attribute simTotalParaName numeric
@attribute simMaxParaName numeric
@attribute simTotalParaType numeric
@attribute isSameBlockInfo numeric
@attribute simCloneFragments numeric
@attribute this_or_super numeric
@attribute assignment numeric
@attribute identifier numeric
@attribute if_then_statement numeric
@attribute if_then_else_statement numeric
@attribute switch_statement numeric
@attribute while_statement numeric
@attribute do_statement numeric
@attribute for_statement numeric
@attribute consistency numeric

@data
22,12,23,33,38,2,2,0,0,2,1,1,0,0.758621,8.374789,1,12.066666,1,0.77,0,1,3,0,0,0,0,0,0,0
22,12,23,33,38,2,2,0,0,2,1,1,0,0.758621,8.374789,1,12.066666,1,0.77,0,1,3,0,0,0,0,0,0,0
22,12,23,33,38,2,2,0,0,2,1,1,0,0.758621,8.374789,1,12.066666,1,0.77,0,1,3,0,0,0,0,0,0,0
22,12,23,33,38,2,2,0,0,2,1,1,0,0.758621,8.374789,1,12.066666,1,0.77,0,1,3,0,0,0,0,0,0,0
22,12,23,33,38,2,2,0,0,2,1,1,0,0.758621,8.374789,1,12.066666,1,0.77,0,1,3,0,0,0,0,0,0,0
22,12,23,33,38,2,2,0,0,2,1,1,0,0.758621,8.374789,1,12.066666,1,0.77,0,1,3,0,0,0,0,0,0,0
22,12,23,33,38,2,2,0,0,2,1,1,0,0.758621,8.374789,1,12.066666,1,0.77,0,1,3,0,0,0,0,0,0,0
22,12,23,33,38,2,2,0,0,2,1,1,0,0.758621,8.374789,1,12.066666,1,0.77,0,1,3,0,0,0,0,0,0,0
22,12,23,33,38,2,2,0,0,2,1,1,0,0.758621,8.374789,1,12.066666,1,0.77,0,1,3,0,0,0,0,0,0,0
22,12,23,33,38,2,2,0,0,2,1,1,0,0.758621,8.374789,1,12.066666,1,0.77,0,1,3,0,0,0,0,0,0,0
22,12,23,33,38,2,2,0,0,2,1,1,0,0.758621,8.374789,1,12.066666,1,0.77,0,1,3,0,0,0,0,0,0,0
30,20,22,87,81,13,9,0,4,13,0,0.865672,1,1,0.25,0.25,1,1,0.85,1,5,6,0,0,0,0,0,3,0
27,20,24,52,43,11,1,5,5,9,1,1,0,0.71875,1,1,1,1,0.72,0,1,11,0,1,0,0,0,0,1
27,20,24,52,43,11,1,5,5,9,1,1,0,0.71875,1,1,1,1,0.72,0,1,11,0,1,0,0,0,0,1
27,20,24,52,43,11,1,5,5,9,1,1,0,0.71875,1,1,1,1,0.72,0,1,11,0,1,0,0,0,0,1
27,20,24,52,43,11,1,5,5,9,1,1,0,0.71875,1,1,1,1,0.72,0,1,11,0,1,0,0,0,0,1
27,20,24,52,43,11,1,5,5,9,1,1,0,0.71875,1,1,1,1,0.72,0,1,11,0,1,0,0,0,0,1
27,20,24,52,43,11,1,5,5,9,1,1,0,0.71875,1,1,1,1,0.72,0,1,11,0,1,0,0,0,0,1
27,20,24,52,43,11,1,5,5,9,1,1,0,0.71875,1,1,1,1,0.72,0,1,11,0,1,0,0,0,0,1
27,20,24,52,43,11,1,5,5,9,1,1,0,0.71875,1,1,1,1,0.72,0,1,11,0,1,0,0,0,0,1
27,20,24,52,43,11,1,5,5,9,1,1,0,0.71875,1,1,1,1,0.72,0,1,11,0,1,0,0,0,0,1
27,20,24,52,43,11,1,5,5,9,1,1,0,0.71875,1,1,1,1,0.72,0,1,11,0,1,0,0,0,0,1
27,20,24,52,43,11,1,5,5,9,1,1,0,0.71875,1,1,1,1,0.72,0,1,11,0,1,0,0,0,0,1
31,22,30,59,53,13,2,5,6,11,1,1,0,0.833333,1,1,1,1,0.76,0,1,13,0,1,0,0,0,0,1
31,20,30,58,54,10,1,5,4,8,1,1,0,0.590909,1,1,1,1,0.71,1,1,13,0,1,0,0,0,0,1
31,20,30,58,54,10,1,5,4,8,1,1,0,0.590909,1,1,1,1,0.71,1,1,13,0,1,0,0,0,0,1
