@relation FeatureVectors

@attribute sourceLine numeric
@attribute uniOPERATORCount numeric
@attribute uniOperandCount numeric
@attribute totalOPERATORCount numeric
@attribute totalOperandCount numeric
@attribute totalMethodInvocCount numeric
@attribute libraryMethodInvocCount numeric
@attribute localMethodInvocCount numeric
@attribute otherMethodInvocCount numeric
@attribute totalParameterCount numeric
@attribute isLocalClone numeric
@attribute simFileName numeric
@attribute simMaskedFileName numeric
@attribute simMethodName numeric
@attribute simTotalParaName numeric
@attribute simMaxParaName numeric
@attribute simTotalParaType numeric
@attribute isSameBlockInfo numeric
@attribute simCloneFragments numeric
@attribute this_or_super numeric
@attribute assignment numeric
@attribute identifier numeric
@attribute if_then_statement numeric
@attribute if_then_else_statement numeric
@attribute switch_statement numeric
@attribute while_statement numeric
@attribute do_statement numeric
@attribute for_statement numeric
@attribute consistency numeric

@data
11,10,13,29,22,6,5,1,0,8,1,1,0,1,1,1,1,1,0.7,0,0,6,1,0,0,0,0,0,0
81,45,57,213,179,45,13,8,24,65,0,0.611111,1,1,4.25,1,3.904762,1,0.72,1,5,30,2,5,0,0,0,0,0
26,24,20,62,33,13,3,9,1,3,1,1,0,1,1,1,1,1,0.7,0,0,4,1,1,0,0,0,0,0
18,17,21,42,35,7,4,1,2,5,0,0.540984,1,0.421053,0,0,0,1,0.84,0,2,6,1,1,0,0,0,0,0
22,14,15,30,32,5,0,5,0,9,1,1,0,0.6,1.4,1,2,1,0.78,0,0,3,1,0,0,0,0,0,0
9,14,14,25,29,4,3,1,0,9,1,1,0,1,3.4,1,4.142857,1,0.75,0,1,4,2,0,0,0,0,1,0
14,11,9,33,33,0,0,0,0,0,0,0.769231,1,0.153846,0.7,0.375,3,0,0.87,0,0,9,2,1,0,1,0,0,0
11,10,9,23,23,0,0,0,0,0,0,0.769231,1,0.076923,0.644444,0.333333,1.666667,0,0.75,0,0,5,2,1,0,1,0,0,0
18,8,15,13,19,1,0,1,0,1,1,1,0,0.666667,1,1,1,1,0.85,0,2,1,0,0,0,0,0,0,0
18,8,15,13,19,1,0,1,0,1,1,1,0,0.666667,1,1,1,1,0.85,0,2,1,0,0,0,0,0,0,0
18,8,15,13,19,1,0,1,0,1,1,1,0,0.666667,1,1,1,1,0.85,0,2,1,0,0,0,0,0,0,0
18,8,15,13,19,1,0,1,0,1,1,1,0,0.666667,1,1,1,1,0.85,0,2,1,0,0,0,0,0,0,0
18,8,15,13,19,1,0,1,0,1,1,1,0,0.666667,1,1,1,1,0.85,0,2,1,0,0,0,0,0,0,0
18,8,15,13,19,1,0,1,0,1,1,1,0,0.666667,1,1,1,1,0.85,0,2,1,0,0,0,0,0,0,0
18,8,15,13,19,1,0,1,0,1,1,1,0,0.666667,1,1,1,1,0.85,0,2,1,0,0,0,0,0,0,0
18,8,15,13,19,1,0,1,0,1,1,1,0,0.666667,1,1,1,1,0.85,0,2,1,0,0,0,0,0,0,0
18,8,15,13,19,1,0,1,0,1,1,1,0,0.666667,1,1,1,1,0.85,0,2,1,0,0,0,0,0,0,0
18,8,15,13,19,1,0,1,0,1,1,1,0,0.666667,1,1,1,1,0.85,0,2,1,0,0,0,0,0,0,0
18,8,15,13,19,1,0,1,0,1,1,1,0,0.666667,1,1,1,1,0.85,0,2,1,0,0,0,0,0,0,0
18,8,15,13,19,1,0,1,0,1,1,1,0,0.666667,1,1,1,1,0.85,0,2,1,0,0,0,0,0,0,0
18,8,15,13,19,1,0,1,0,1,1,1,0,0.666667,1,1,1,1,0.85,0,2,1,0,0,0,0,0,0,0
18,8,15,13,19,1,0,1,0,1,1,1,0,0.666667,1,1,1,1,0.85,0,2,1,0,0,0,0,0,0,0
18,8,15,13,19,1,0,1,0,1,1,1,0,0.666667,1,1,1,1,0.85,0,2,1,0,0,0,0,0,0,0
18,8,15,13,19,1,0,1,0,1,1,1,0,0.666667,1,1,1,1,0.85,0,2,1,0,0,0,0,0,0,0
18,8,15,13,19,1,0,1,0,1,1,1,0,0.666667,1,1,1,1,0.85,0,2,1,0,0,0,0,0,0,0
18,8,15,13,19,1,0,1,0,1,1,1,0,0.666667,1,1,1,1,0.85,0,2,1,0,0,0,0,0,0,0
