@relation FeatureVectors

@attribute sourceLine numeric
@attribute uniOPERATORCount numeric
@attribute uniOperandCount numeric
@attribute totalOPERATORCount numeric
@attribute totalOperandCount numeric
@attribute totalMethodInvocCount numeric
@attribute libraryMethodInvocCount numeric
@attribute localMethodInvocCount numeric
@attribute otherMethodInvocCount numeric
@attribute totalParameterCount numeric
@attribute isLocalClone numeric
@attribute simFileName numeric
@attribute simMaskedFileName numeric
@attribute simMethodName numeric
@attribute simTotalParaName numeric
@attribute simMaxParaName numeric
@attribute simTotalParaType numeric
@attribute isSameBlockInfo numeric
@attribute simCloneFragments numeric
@attribute this_or_super numeric
@attribute assignment numeric
@attribute identifier numeric
@attribute if_then_statement numeric
@attribute if_then_else_statement numeric
@attribute switch_statement numeric
@attribute while_statement numeric
@attribute do_statement numeric
@attribute for_statement numeric
@attribute consistency numeric

@data
18,19,15,49,32,10,3,2,5,4,0,0.90411,1,1,1,1,1,1,0.92,0,1,6,2,0,0,0,0,0,1
18,19,15,49,32,10,3,2,5,4,0,0.90411,1,1,1,1,1,1,0.92,0,1,6,2,0,0,0,0,0,1
18,19,15,49,32,10,3,2,5,4,0,0.90411,1,1,1,1,1,1,0.92,0,1,6,2,0,0,0,0,0,1
15,11,14,20,32,2,0,2,0,1,0,0.98,1,1,1,1,1,1,1,0,3,2,0,1,0,0,0,0,1
15,11,14,20,32,2,0,2,0,1,0,0.98,1,1,1,1,1,1,1,0,3,2,0,1,0,0,0,0,1
14,19,7,36,11,9,3,4,2,0,0,0.693333,1,0.0625,0.125,0.125,0.466667,1,0.71,0,0,0,1,0,0,0,0,0,0
14,19,7,36,11,9,3,4,2,0,0,0.693333,1,0.0625,0.125,0.125,0.466667,1,0.71,0,0,0,1,0,0,0,0,0,0
14,19,7,36,11,9,3,4,2,0,0,0.693333,1,0.0625,0.125,0.125,0.466667,1,0.71,0,0,0,1,0,0,0,0,0,0
14,19,7,36,11,9,3,4,2,0,0,0.693333,1,0.0625,0.125,0.125,0.466667,1,0.71,0,0,0,1,0,0,0,0,0,0
14,19,7,36,11,9,3,4,2,0,0,0.693333,1,0.0625,0.125,0.125,0.466667,1,0.71,0,0,0,1,0,0,0,0,0,0
14,19,7,36,11,9,3,4,2,0,0,0.693333,1,0.0625,0.125,0.125,0.466667,1,0.71,0,0,0,1,0,0,0,0,0,0
14,19,7,36,11,9,3,4,2,0,0,0.693333,1,0.0625,0.125,0.125,0.466667,1,0.71,0,0,0,1,0,0,0,0,0,0
14,19,7,36,11,9,3,4,2,0,0,0.693333,1,0.0625,0.125,0.125,0.466667,1,0.71,0,0,0,1,0,0,0,0,0,0
11,10,11,26,19,5,3,1,1,1,0,0.618182,1,0.2,0,0,0.75,1,0.71,0,0,0,0,0,0,0,0,0,0
14,14,19,29,39,3,1,1,1,2,0,0.980392,1,1,2,1,2.666667,1,1,2,2,2,1,0,0,0,0,1,0
16,12,13,24,28,3,0,3,0,1,0,0.98,1,1,1,1,1,1,1,0,2,1,1,0,0,0,0,0,0
12,20,16,53,34,12,4,1,7,5,0,0.980392,1,1,1,1,1,1,1,0,0,4,1,0,0,0,0,1,1
10,7,9,16,13,2,0,2,0,1,0,0.9,1,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0
10,7,9,16,13,2,0,2,0,1,0,0.9,1,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0
10,7,9,16,13,2,0,2,0,1,0,0.9,1,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0
12,6,14,22,32,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,8,8,0,0,0,0,0,0,0
11,13,14,28,21,4,4,0,0,0,0,0.621212,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
12,19,16,37,31,6,1,0,5,1,1,1,0,0.75,1.222222,1,4,1,0.83,0,0,0,1,0,0,1,0,0,0
12,17,19,31,36,6,0,3,3,6,0,0.919355,1,1,7.6,1,9.666667,1,0.75,1,2,1,1,0,0,0,0,1,0
17,24,13,56,18,17,8,5,4,3,0,0.940298,1,1,1,1,1,1,0.83,0,0,1,1,0,0,0,0,0,0
12,15,10,31,11,8,4,3,1,0,0,0.964912,1,1,1,1,1,1,0.75,0,0,1,1,0,0,0,0,0,0
11,12,9,21,22,3,0,3,0,3,0,0.936508,1,1,1,1,1,1,1,0,2,2,1,1,0,0,0,0,0
11,12,9,21,22,3,0,3,0,3,0,0.936508,1,1,1,1,1,1,1,0,2,2,1,1,0,0,0,0,0
13,21,15,69,31,19,9,4,6,4,0,0.830769,1,1,1,1,1,1,0.9,0,0,6,0,0,0,0,0,0,0
13,21,15,69,31,19,9,4,6,4,0,0.830769,1,1,1,1,1,1,0.9,0,0,6,0,0,0,0,0,0,0
11,16,14,34,24,6,1,0,5,1,0,0.603448,1,0.571429,1.285714,1,1,1,1,0,0,0,1,0,0,1,0,0,0
12,17,13,44,28,9,3,2,4,1,1,1,0,1,1,1,1,0,0.9,0,0,2,3,0,0,0,0,1,0
11,16,13,31,22,5,0,1,4,1,1,1,0,0.590909,0.444444,0.444444,1,1,0.9,0,0,0,1,0,0,1,0,0,0
14,17,15,44,27,9,0,1,8,4,1,1,0,0.545455,4.228571,1,4.031746,1,0.81,0,0,1,1,0,0,1,0,0,0
14,17,15,44,27,9,0,1,8,4,1,1,0,0.545455,4.228571,1,4.031746,1,0.81,0,0,1,1,0,0,1,0,0,0
10,12,18,24,29,4,3,0,1,6,0,0.514706,1,0.133333,0.325,0.2,0.833333,1,0.7,0,0,3,0,0,0,0,0,0,0
10,12,18,24,29,4,3,0,1,6,0,0.514706,1,0.133333,0.325,0.2,0.833333,1,0.7,0,0,3,0,0,0,0,0,0,0
10,12,18,24,29,4,3,0,1,6,0,0.514706,1,0.133333,0.325,0.2,0.833333,1,0.7,0,0,3,0,0,0,0,0,0,0
10,12,18,24,29,4,3,0,1,6,0,0.514706,1,0.133333,0.325,0.2,0.833333,1,0.7,0,0,3,0,0,0,0,0,0,0
10,12,18,24,29,4,3,0,1,6,0,0.514706,1,0.133333,0.325,0.2,0.833333,1,0.7,0,0,3,0,0,0,0,0,0,0
10,12,18,24,29,4,3,0,1,6,0,0.514706,1,0.133333,0.325,0.2,0.833333,1,0.7,0,0,3,0,0,0,0,0,0,0
10,12,18,24,29,4,3,0,1,6,0,0.514706,1,0.133333,0.325,0.2,0.833333,1,0.7,0,0,3,0,0,0,0,0,0,0
10,12,18,24,29,4,3,0,1,6,0,0.514706,1,0.133333,0.325,0.2,0.833333,1,0.7,0,0,3,0,0,0,0,0,0,0
10,12,18,24,29,4,3,0,1,6,0,0.514706,1,0.133333,0.325,0.2,0.833333,1,0.7,0,0,3,0,0,0,0,0,0,0
12,19,15,49,21,12,6,1,5,4,0,0.884615,1,1,1,1,1,1,0.72,2,1,0,1,0,0,0,0,0,1
12,19,15,49,21,12,6,1,5,4,0,0.884615,1,1,1,1,1,1,0.72,2,1,0,1,0,0,0,0,0,1
12,19,15,49,21,12,6,1,5,4,0,0.884615,1,1,1,1,1,1,0.72,2,1,0,1,0,0,0,0,0,1
12,19,15,49,21,12,6,1,5,4,0,0.884615,1,1,1,1,1,1,0.72,2,1,0,1,0,0,0,0,0,1
12,19,15,49,21,12,6,1,5,4,0,0.884615,1,1,1,1,1,1,0.72,2,1,0,1,0,0,0,0,0,1
12,19,15,49,21,12,6,1,5,4,0,0.884615,1,1,1,1,1,1,0.72,2,1,0,1,0,0,0,0,0,1
12,19,15,49,21,12,6,1,5,4,0,0.884615,1,1,1,1,1,1,0.72,2,1,0,1,0,0,0,0,0,1
12,19,15,49,21,12,6,1,5,4,0,0.884615,1,1,1,1,1,1,0.72,2,1,0,1,0,0,0,0,0,1
11,19,15,49,21,12,6,1,5,4,0,0.75641,1,1,1,1,1,1,0.7,2,1,0,1,0,0,0,0,0,1
11,19,15,49,21,12,6,1,5,4,0,0.75641,1,1,1,1,1,1,0.7,2,1,0,1,0,0,0,0,0,1
11,19,15,49,21,12,6,1,5,4,0,0.75641,1,1,1,1,1,1,0.7,2,1,0,1,0,0,0,0,0,1
11,19,15,49,21,12,6,1,5,4,0,0.75641,1,1,1,1,1,1,0.7,2,1,0,1,0,0,0,0,0,1
11,19,15,49,21,12,6,1,5,4,0,0.75641,1,1,1,1,1,1,0.7,2,1,0,1,0,0,0,0,0,1
11,19,15,49,21,12,6,1,5,4,0,0.75641,1,1,1,1,1,1,0.7,2,1,0,1,0,0,0,0,0,1
11,19,15,49,21,12,6,1,5,4,0,0.75641,1,1,1,1,1,1,0.7,2,1,0,1,0,0,0,0,0,1
11,19,15,49,21,12,6,1,5,4,0,0.75641,1,1,1,1,1,1,0.7,2,1,0,1,0,0,0,0,0,1
11,19,15,49,21,12,6,1,5,4,0,0.75641,1,1,1,1,1,1,0.7,2,1,0,1,0,0,0,0,0,1
13,20,15,66,35,13,5,2,6,2,1,1,0,1,0,0,0,1,0.81,0,5,2,0,0,0,0,0,0,0
10,17,9,39,21,8,5,2,1,1,1,1,0,0.428571,1,1,1,1,0.72,0,0,2,1,0,0,0,0,1,0
13,15,13,34,30,5,0,0,5,3,0,0.98,1,1,5.397436,1,7,1,1,0,0,4,2,0,0,0,0,0,0
13,15,13,34,30,5,0,0,5,3,0,0.98,1,1,5.397436,1,7,1,1,0,0,4,2,0,0,0,0,0,0
11,16,13,35,27,4,2,0,2,1,1,1,0,0.578947,0,0,0.6,1,0.7,2,0,2,1,0,0,1,0,0,0
11,16,13,35,27,4,2,0,2,1,1,1,0,0.578947,0,0,0.6,1,0.7,2,0,2,1,0,0,1,0,0,0
11,16,13,35,27,4,2,0,2,1,1,1,0,0.578947,0,0,0.6,1,0.7,2,0,2,1,0,0,1,0,0,0
11,16,13,35,27,4,2,0,2,1,1,1,0,0.578947,0,0,0.6,1,0.7,2,0,2,1,0,0,1,0,0,0
